Generation,Individual,theta_5_c,pr_scbc,theta_w_c,pr_orc,Fitness,ThermalEfficiency,ExergyEfficiency,Cost
34,17,599.9996,3.2442,113.6971,3.9986,0.441200,N/A,N/A,N/A
34,18,599.9998,3.2328,118.7683,4.0000,0.441200,N/A,N/A,N/A
34,19,599.9998,3.2328,118.7683,4.0000,0.441200,N/A,N/A,N/A
34,20,599.9990,3.2500,117.6637,3.9940,0.441200,N/A,N/A,N/A
34,21,599.9990,3.1492,117.6637,3.9940,0.441000,N/A,N/A,N/A
34,22,600.0000,3.3733,118.0318,3.9988,0.440900,N/A,N/A,N/A
34,23,600.0000,3.2410,114.7274,3.7973,0.440500,N/A,N/A,N/A
34,24,599.9992,3.2401,119.8277,3.9970,0.441200,N/A,N/A,N/A
34,25,599.9992,3.3203,122.2367,3.9970,0.440900,N/A,N/A,N/A
34,26,600.0000,3.2345,119.9356,3.9653,0.441000,N/A,N/A,N/A
34,27,600.0000,3.2345,119.2789,3.9653,0.441000,N/A,N/A,N/A
34,28,599.9998,3.2324,118.2044,3.9981,0.441200,N/A,N/A,N/A
34,29,592.2489,3.2324,118.2044,3.9981,0.437900,N/A,N/A,N/A
34,30,599.9992,3.4147,116.4527,3.9983,0.440900,N/A,N/A,N/A
34,31,592.7445,3.0493,118.3293,3.9991,0.437600,N/A,N/A,N/A
34,32,599.9998,3.2324,118.2453,3.9981,0.441200,N/A,N/A,N/A
34,33,599.9998,3.2323,118.2453,3.9981,0.441200,N/A,N/A,N/A
34,34,599.9994,3.2265,120.3804,3.9984,0.441200,N/A,N/A,N/A
34,35,599.9994,3.2757,120.3804,3.9984,0.441100,N/A,N/A,N/A
34,36,595.0763,3.2327,117.3641,3.9965,0.439100,N/A,N/A,N/A
34,37,599.9993,3.1033,117.3641,3.9965,0.440900,N/A,N/A,N/A
34,38,599.9994,2.8788,117.1946,3.9995,0.439400,N/A,N/A,N/A
34,39,599.9994,3.2302,117.1946,3.8416,0.440600,N/A,N/A,N/A
34,40,599.9996,3.3041,117.7709,4.0000,0.441000,N/A,N/A,N/A
34,41,599.9996,3.2546,116.7154,4.0000,0.441200,N/A,N/A,N/A
34,42,599.9994,3.2265,118.0701,3.9984,0.441200,N/A,N/A,N/A
34,43,599.9994,3.5412,118.0701,4.0000,0.440500,N/A,N/A,N/A
34,44,599.9996,3.2262,113.3670,3.9979,0.441200,N/A,N/A,N/A
34,45,599.9996,3.2262,118.1909,3.9979,0.441200,N/A,N/A,N/A
34,46,600.0000,3.2378,119.0346,3.9990,0.441100,N/A,N/A,N/A
34,47,600.0000,3.2378,119.0346,3.9540,0.441000,N/A,N/A,N/A
34,48,599.9992,3.2342,117.3848,3.9782,0.441100,N/A,N/A,N/A
34,49,599.9992,3.2342,117.3848,3.9533,0.441000,N/A,N/A,N/A
34,50,599.9988,3.2503,117.3942,4.0000,0.441200,N/A,N/A,N/A
35,1,600.0000,3.2379,119.5860,3.9889,0.441200,N/A,N/A,N/A
35,2,600.0000,3.2293,118.1976,3.9980,0.441200,N/A,N/A,N/A
35,3,599.5994,3.2293,118.1976,3.9980,0.441000,N/A,N/A,N/A
35,4,599.9992,3.4126,119.0220,3.9962,0.440900,N/A,N/A,N/A
35,5,599.9992,3.2382,119.0220,3.9962,0.441200,N/A,N/A,N/A
35,6,599.9996,3.2540,119.3128,3.9983,0.441200,N/A,N/A,N/A
35,7,599.9996,3.2540,119.3128,3.9983,0.441200,N/A,N/A,N/A
35,8,599.9998,3.2324,118.2044,3.9981,0.441200,N/A,N/A,N/A
35,9,599.9996,3.2262,116.0899,3.9481,0.441000,N/A,N/A,N/A
35,10,599.9998,3.2316,119.2687,3.9833,0.441100,N/A,N/A,N/A
35,11,599.9998,3.2316,119.2687,3.9827,0.441100,N/A,N/A,N/A
35,12,599.9997,3.2305,119.0029,3.9819,0.441100,N/A,N/A,N/A
35,13,599.9997,3.2305,119.0029,4.0000,0.441200,N/A,N/A,N/A
35,14,599.9996,3.2321,117.5833,3.9987,0.441200,N/A,N/A,N/A
35,15,599.9996,3.2321,117.5833,3.9893,0.441100,N/A,N/A,N/A
35,16,599.9992,3.2401,120.2613,3.9970,0.441200,N/A,N/A,N/A
35,17,586.7854,3.4582,119.5860,3.9889,0.435100,N/A,N/A,N/A
35,18,599.9994,3.2265,120.3804,3.9984,0.441200,N/A,N/A,N/A
35,19,599.9993,3.2339,120.3213,4.0000,0.441100,N/A,N/A,N/A
35,20,586.5628,3.4825,118.0701,3.9984,0.434900,N/A,N/A,N/A
35,21,600.0000,3.2262,118.1909,4.0000,0.441200,N/A,N/A,N/A
35,22,600.0000,3.2351,118.6195,3.9985,0.441200,N/A,N/A,N/A
35,23,599.9999,3.2351,118.6195,3.9985,0.441200,N/A,N/A,N/A
35,24,599.9994,3.2302,120.3508,3.9987,0.441200,N/A,N/A,N/A
35,25,599.9994,3.2302,119.3702,3.9987,0.441200,N/A,N/A,N/A
35,26,600.0000,3.2442,117.7467,3.9942,0.441200,N/A,N/A,N/A
35,27,599.9994,3.2319,114.6053,3.9993,0.441200,N/A,N/A,N/A
35,28,599.9999,3.2189,118.0076,4.0000,0.441100,N/A,N/A,N/A
35,29,599.9999,3.2189,114.7239,3.9988,0.441100,N/A,N/A,N/A
35,30,600.0000,3.2442,118.2637,4.0000,0.441200,N/A,N/A,N/A
35,31,599.9998,3.2324,118.2044,4.0000,0.441200,N/A,N/A,N/A
35,32,599.9997,3.2385,114.6569,3.9993,0.441200,N/A,N/A,N/A
35,33,599.9997,3.2385,116.2327,3.9993,0.441200,N/A,N/A,N/A
35,34,599.9997,2.9215,118.5430,3.9940,0.439800,N/A,N/A,N/A
35,35,599.9997,3.2370,118.5430,3.9639,0.441000,N/A,N/A,N/A
35,36,600.0000,3.4752,118.2691,3.9998,0.440800,N/A,N/A,N/A
35,37,599.9999,3.2191,118.2691,3.9998,0.441100,N/A,N/A,N/A
35,38,599.9997,3.2406,118.7690,3.9313,0.441000,N/A,N/A,N/A
35,39,599.9997,3.2406,119.0751,3.9990,0.441200,N/A,N/A,N/A
35,40,599.9996,3.1754,117.6586,4.0000,0.441100,N/A,N/A,N/A
35,41,599.9996,3.2417,117.6586,3.6635,0.440000,N/A,N/A,N/A
35,42,590.1648,3.2365,119.2980,4.0000,0.436900,N/A,N/A,N/A
35,43,599.9995,3.2365,119.2980,3.9985,0.441100,N/A,N/A,N/A
35,44,589.6403,3.2270,118.6314,3.9779,0.436600,N/A,N/A,N/A
35,45,599.9994,3.2270,118.6314,4.0000,0.441200,N/A,N/A,N/A
35,46,599.9997,3.2401,117.6234,3.9996,0.441200,N/A,N/A,N/A
35,47,599.9997,3.2401,119.4181,3.9996,0.441200,N/A,N/A,N/A
35,48,599.9998,3.2328,118.7683,4.0000,0.441200,N/A,N/A,N/A
35,49,599.9998,3.2324,118.2044,3.9981,0.441200,N/A,N/A,N/A
35,50,596.8601,3.2307,118.6851,4.0000,0.439800,N/A,N/A,N/A
36,1,600.0000,3.2379,119.5860,3.9889,0.441200,N/A,N/A,N/A
36,2,599.9994,3.2286,119.0008,3.9993,0.441200,N/A,N/A,N/A
36,3,599.9994,3.2286,117.9578,3.9993,0.441200,N/A,N/A,N/A
36,4,599.9998,3.2247,116.8634,3.9994,0.441200,N/A,N/A,N/A
36,5,599.9998,3.2247,116.8634,3.9994,0.441200,N/A,N/A,N/A
36,6,600.0000,3.2396,118.1831,3.9964,0.441200,N/A,N/A,N/A
36,7,600.0000,3.2396,120.0645,3.9964,0.441200,N/A,N/A,N/A
36,8,599.9999,3.2424,118.6694,4.0000,0.441200,N/A,N/A,N/A
36,9,599.9999,3.2424,118.6694,3.9995,0.441200,N/A,N/A,N/A
36,10,589.7218,3.2365,119.0070,4.0000,0.436700,N/A,N/A,N/A
36,11,600.0000,3.4321,118.6398,3.9995,0.440800,N/A,N/A,N/A
36,12,599.9994,3.2302,119.8605,3.9987,0.441200,N/A,N/A,N/A
36,13,599.9994,3.2302,119.8605,3.9987,0.441200,N/A,N/A,N/A
36,14,594.6485,3.2343,110.8267,3.9990,0.438900,N/A,N/A,N/A
36,15,599.9995,3.2723,118.2918,3.9990,0.440900,N/A,N/A,N/A
36,16,599.9998,3.2491,118.5298,3.9962,0.441200,N/A,N/A,N/A
36,17,590.8005,3.1119,116.5004,3.9962,0.437000,N/A,N/A,N/A
36,18,600.0000,3.2255,120.5255,3.8490,0.440700,N/A,N/A,N/A
36,19,599.9997,3.2719,116.1536,3.9988,0.440900,N/A,N/A,N/A
36,20,600.0000,3.2373,118.6333,4.0000,0.441200,N/A,N/A,N/A
36,21,599.9999,3.2373,118.6333,4.0000,0.441200,N/A,N/A,N/A
36,22,599.9996,3.2376,119.4404,3.9978,0.441100,N/A,N/A,N/A
36,23,599.9996,3.2376,119.4404,3.9978,0.441100,N/A,N/A,N/A
36,24,593.1593,3.4830,119.4404,3.9978,0.437600,N/A,N/A,N/A
36,25,599.9995,3.2376,119.4404,3.9978,0.441100,N/A,N/A,N/A
36,26,599.9999,3.2334,118.6330,3.8548,0.440700,N/A,N/A,N/A
36,27,598.5368,3.2334,118.6330,4.0000,0.440500,N/A,N/A,N/A
36,28,600.0000,3.0681,120.7092,3.9980,0.440700,N/A,N/A,N/A
36,29,600.0000,3.2351,118.6195,3.9985,0.441200,N/A,N/A,N/A
36,30,599.9995,3.2352,119.3941,3.9991,0.441100,N/A,N/A,N/A
36,31,599.9995,3.2352,119.3941,3.9447,0.441000,N/A,N/A,N/A
36,32,599.9997,3.2362,117.9139,4.0000,0.441200,N/A,N/A,N/A
36,33,599.9997,3.0627,116.6583,3.9998,0.440700,N/A,N/A,N/A
36,34,599.9999,3.2422,117.9436,3.9998,0.441200,N/A,N/A,N/A
36,35,600.0000,3.2422,117.9436,3.9998,0.441200,N/A,N/A,N/A
36,36,599.9996,3.2540,119.3128,3.9983,0.441200,N/A,N/A,N/A
36,37,600.0000,3.2379,119.5860,3.9889,0.441200,N/A,N/A,N/A
36,38,599.9996,3.2297,118.4179,3.9991,0.441200,N/A,N/A,N/A
36,39,599.9996,3.2297,120.8837,3.9991,0.441100,N/A,N/A,N/A
36,40,599.9998,3.2328,118.7683,4.0000,0.441200,N/A,N/A,N/A
36,41,599.9998,3.3241,118.7683,4.0000,0.441000,N/A,N/A,N/A
36,42,599.9996,3.2313,118.7873,3.9829,0.441100,N/A,N/A,N/A
36,43,599.9996,3.2313,118.7873,3.9993,0.441200,N/A,N/A,N/A
36,44,599.9997,3.2353,119.3220,3.9992,0.441100,N/A,N/A,N/A
36,45,599.9997,3.6030,119.3220,3.9992,0.440300,N/A,N/A,N/A
36,46,599.9995,3.2423,118.4968,3.8637,0.440700,N/A,N/A,N/A
36,47,599.9995,3.2352,118.4968,3.6657,0.440000,N/A,N/A,N/A
36,48,600.0000,3.2442,118.2637,4.0000,0.441200,N/A,N/A,N/A
36,49,599.9998,3.2324,118.2044,3.7957,0.440500,N/A,N/A,N/A
36,50,591.8481,3.0275,119.6321,4.0000,0.437100,N/A,N/A,N/A
37,1,600.0000,3.2379,119.5860,3.9889,0.441200,N/A,N/A,N/A
37,2,600.0000,3.0239,118.6333,3.8414,0.440000,N/A,N/A,N/A
37,3,599.9994,3.2302,120.5700,3.9987,0.441100,N/A,N/A,N/A
37,4,599.9999,3.1786,118.6514,4.0000,0.441100,N/A,N/A,N/A
37,5,599.9999,3.2399,118.6514,4.0000,0.441200,N/A,N/A,N/A
37,6,599.9996,3.0785,117.4262,3.9991,0.440800,N/A,N/A,N/A
37,7,599.9999,3.1903,114.5793,3.9114,0.440800,N/A,N/A,N/A
37,8,599.9998,3.2551,118.9389,3.9968,0.441100,N/A,N/A,N/A
37,9,599.9998,3.2551,118.9389,3.9939,0.441100,N/A,N/A,N/A
37,10,599.9995,3.2332,119.0907,3.9910,0.441100,N/A,N/A,N/A
37,11,599.9995,3.2332,119.0907,3.9910,0.441100,N/A,N/A,N/A
37,12,599.9995,3.2307,118.4862,3.9908,0.441100,N/A,N/A,N/A
37,13,599.9995,3.1129,119.3239,3.9908,0.440900,N/A,N/A,N/A
37,14,585.8615,3.1539,120.3868,3.9972,0.435000,N/A,N/A,N/A
37,15,600.0000,3.1539,120.3868,3.9972,0.441000,N/A,N/A,N/A
37,16,587.1321,3.2335,117.7664,3.9997,0.435600,N/A,N/A,N/A
37,17,599.9998,3.2335,116.3129,4.0000,0.441200,N/A,N/A,N/A
37,18,599.9998,3.3733,118.7008,4.0000,0.440900,N/A,N/A,N/A
37,19,599.5564,3.2807,118.7008,4.0000,0.440900,N/A,N/A,N/A
37,20,600.0000,3.2302,114.1217,3.9987,0.441200,N/A,N/A,N/A
37,21,599.9994,3.2512,119.8605,3.9987,0.441200,N/A,N/A,N/A
37,22,600.0000,3.2379,119.5860,4.0000,0.441200,N/A,N/A,N/A
37,23,599.9997,3.0299,116.6583,3.9998,0.440500,N/A,N/A,N/A
37,24,599.9998,3.2459,119.4494,3.9936,0.441100,N/A,N/A,N/A
37,25,599.9998,3.2459,119.4494,3.9936,0.441100,N/A,N/A,N/A
37,26,599.9999,3.2371,118.7499,3.9944,0.441100,N/A,N/A,N/A
37,27,599.9999,3.2371,118.7499,4.0000,0.441200,N/A,N/A,N/A
37,28,599.9998,3.2457,118.5996,3.9979,0.441200,N/A,N/A,N/A
37,29,589.4406,3.2457,118.5996,3.9979,0.436600,N/A,N/A,N/A
37,30,599.9998,3.3994,117.6966,3.9978,0.440900,N/A,N/A,N/A
37,31,599.9998,3.2369,117.6966,3.9978,0.441100,N/A,N/A,N/A
37,32,600.0000,3.3226,119.0369,3.9175,0.440700,N/A,N/A,N/A
37,33,599.9998,3.2375,119.0369,3.9989,0.441100,N/A,N/A,N/A
37,34,599.9997,3.2341,119.5326,3.9978,0.441100,N/A,N/A,N/A
37,35,600.0000,3.2341,119.5326,3.9978,0.441100,N/A,N/A,N/A
37,36,599.9999,3.1474,118.6514,4.0000,0.441000,N/A,N/A,N/A
37,37,599.9999,3.4562,114.5188,4.0000,0.440800,N/A,N/A,N/A
37,38,599.9996,2.9818,119.2650,3.8984,0.439900,N/A,N/A,N/A
37,39,599.9996,3.2564,122.0327,3.9991,0.441100,N/A,N/A,N/A
37,40,599.9999,3.2353,119.1771,3.9944,0.441100,N/A,N/A,N/A
37,41,599.9999,3.2353,119.1771,3.9944,0.441100,N/A,N/A,N/A
37,42,593.9994,3.2437,118.9729,3.9991,0.438600,N/A,N/A,N/A
37,43,600.0000,3.2437,118.9729,3.9643,0.441100,N/A,N/A,N/A
37,44,600.0000,3.2313,118.2247,4.0000,0.441200,N/A,N/A,N/A
37,45,600.0000,3.2313,118.2247,3.9941,0.441100,N/A,N/A,N/A
37,46,600.0000,3.2397,118.8289,3.9724,0.441100,N/A,N/A,N/A
37,47,599.9998,3.2397,118.8289,3.9724,0.441100,N/A,N/A,N/A
37,48,600.0000,3.0558,117.8788,3.9982,0.440600,N/A,N/A,N/A
37,49,599.9999,3.2385,119.3489,3.9982,0.441200,N/A,N/A,N/A
37,50,599.9999,3.2466,118.3967,3.9981,0.441200,N/A,N/A,N/A
38,1,600.0000,3.2379,119.5860,3.9889,0.441200,N/A,N/A,N/A
38,2,599.9999,3.2466,118.9480,3.9981,0.441200,N/A,N/A,N/A
38,3,594.5890,3.2399,118.6514,4.0000,0.438900,N/A,N/A,N/A
38,4,600.0000,3.2341,119.5326,3.9978,0.441100,N/A,N/A,N/A
38,5,599.9998,3.2341,119.5326,4.0000,0.441200,N/A,N/A,N/A
38,6,600.0000,3.1946,119.7820,3.9958,0.441100,N/A,N/A,N/A
38,7,600.0000,3.1946,119.7820,3.9958,0.441100,N/A,N/A,N/A
38,8,599.9998,3.0156,118.8934,3.9994,0.440500,N/A,N/A,N/A
38,9,600.0000,3.2373,118.8934,3.9994,0.441100,N/A,N/A,N/A
38,10,599.9999,2.9767,115.3616,4.0000,0.440200,N/A,N/A,N/A
38,11,599.9999,3.0475,116.4753,4.0000,0.440600,N/A,N/A,N/A
38,12,599.9999,3.0685,116.7265,3.9963,0.440700,N/A,N/A,N/A
38,13,599.9999,3.2369,119.8326,3.9963,0.441100,N/A,N/A,N/A
38,14,599.9997,3.2334,117.7018,3.9955,0.441100,N/A,N/A,N/A
38,15,599.9997,3.2334,117.7018,3.9955,0.441100,N/A,N/A,N/A
38,16,599.1662,3.3494,121.3509,3.9938,0.440500,N/A,N/A,N/A
38,17,598.2394,3.2445,119.7232,3.9938,0.440400,N/A,N/A,N/A
38,18,599.9999,3.2353,116.4428,3.9944,0.441100,N/A,N/A,N/A
38,19,599.9998,3.2375,119.0369,3.9989,0.441100,N/A,N/A,N/A
38,20,600.0000,3.2379,119.5860,4.0000,0.441200,N/A,N/A,N/A
38,21,599.9999,3.2385,119.0268,3.9982,0.441200,N/A,N/A,N/A
38,22,592.3076,3.2531,119.3997,3.7422,0.437000,N/A,N/A,N/A
38,23,599.9996,3.2531,119.3455,3.9977,0.441200,N/A,N/A,N/A
38,24,599.9998,3.2373,118.8934,3.9994,0.441100,N/A,N/A,N/A
38,25,573.1297,3.2373,118.8934,3.9994,0.429400,N/A,N/A,N/A
38,26,599.9997,3.2441,119.8998,3.8599,0.440700,N/A,N/A,N/A
38,27,599.9997,3.1517,119.0148,3.9939,0.441000,N/A,N/A,N/A
38,28,599.9999,3.2422,119.3991,3.6914,0.440100,N/A,N/A,N/A
38,29,599.9999,3.2422,115.1361,3.9959,0.441200,N/A,N/A,N/A
38,30,600.0000,3.2429,119.0504,4.0000,0.441200,N/A,N/A,N/A
38,31,599.9998,3.2429,118.1062,3.9968,0.441200,N/A,N/A,N/A
38,32,577.1222,3.2777,118.7401,3.9862,0.431100,N/A,N/A,N/A
38,33,599.9999,3.2398,118.7401,4.0000,0.441200,N/A,N/A,N/A
38,34,599.9996,3.2441,119.3052,3.9993,0.441200,N/A,N/A,N/A
38,35,600.0000,3.2441,119.3052,3.9993,0.441200,N/A,N/A,N/A
38,36,599.9995,3.2307,118.3169,3.9908,0.441100,N/A,N/A,N/A
38,37,600.0000,3.0558,117.8788,3.9982,0.440600,N/A,N/A,N/A
38,38,599.9999,3.2319,117.7037,3.9993,0.441200,N/A,N/A,N/A
38,39,599.9999,3.2319,115.2173,3.9993,0.441200,N/A,N/A,N/A
38,40,600.0000,3.1707,118.5988,3.9792,0.441000,N/A,N/A,N/A
38,41,600.0000,3.2375,118.5988,3.6823,0.440100,N/A,N/A,N/A
38,42,600.0000,3.2313,118.2247,4.0000,0.441200,N/A,N/A,N/A
38,43,599.9998,3.2375,119.0369,3.9989,0.441100,N/A,N/A,N/A
38,44,597.0630,3.2078,119.0426,3.9993,0.439900,N/A,N/A,N/A
38,45,599.9997,3.2412,120.4762,3.9993,0.441200,N/A,N/A,N/A
38,46,600.0000,3.2022,119.3997,3.6920,0.440100,N/A,N/A,N/A
38,47,599.9996,3.2531,121.3119,4.0000,0.441100,N/A,N/A,N/A
38,48,600.0000,3.2366,117.5709,3.9862,0.441100,N/A,N/A,N/A
38,49,599.9998,3.2366,117.5709,3.7454,0.440300,N/A,N/A,N/A
38,50,599.9998,3.2414,118.4631,3.9989,0.441200,N/A,N/A,N/A
39,1,600.0000,3.2379,119.5860,3.9889,0.441200,N/A,N/A,N/A
39,2,599.9999,3.2466,115.0924,3.9981,0.441200,N/A,N/A,N/A
39,3,599.9999,3.2466,116.1577,3.9981,0.441200,N/A,N/A,N/A
39,4,599.9999,3.2364,119.3368,3.9995,0.441100,N/A,N/A,N/A
39,5,599.9999,3.2364,118.3439,3.9740,0.441100,N/A,N/A,N/A
39,6,600.0000,3.2354,118.3693,4.0000,0.441200,N/A,N/A,N/A
39,7,599.9997,3.2354,118.3693,3.9972,0.441100,N/A,N/A,N/A
39,8,599.9998,3.1741,119.4239,4.0000,0.441000,N/A,N/A,N/A
39,9,599.9998,3.2454,122.0557,3.9290,0.440900,N/A,N/A,N/A
39,10,600.0000,3.1532,121.1607,3.9076,0.440700,N/A,N/A,N/A
39,11,600.0000,3.1532,112.4318,3.9926,0.441000,N/A,N/A,N/A
39,12,600.0000,3.2477,117.2408,3.9968,0.441200,N/A,N/A,N/A
39,13,594.6827,3.2477,117.2408,3.9968,0.438900,N/A,N/A,N/A
39,14,587.9832,3.2359,118.3643,3.9968,0.436000,N/A,N/A,N/A
39,15,600.0000,3.1637,118.3643,3.9968,0.441000,N/A,N/A,N/A
39,16,599.9999,3.0966,116.4199,3.9976,0.440800,N/A,N/A,N/A
39,17,600.0000,3.1223,116.4199,4.0000,0.440900,N/A,N/A,N/A
39,18,600.0000,3.2355,118.4824,4.0000,0.441200,N/A,N/A,N/A
39,19,600.0000,3.2355,115.0147,3.8908,0.440800,N/A,N/A,N/A
39,20,599.9998,3.2375,119.0369,3.9989,0.441100,N/A,N/A,N/A
39,21,599.9998,3.2341,119.5326,4.0000,0.441200,N/A,N/A,N/A
39,22,600.0000,3.2235,111.1679,3.9991,0.441200,N/A,N/A,N/A
39,23,579.2378,3.2347,118.3703,3.9991,0.432100,N/A,N/A,N/A
39,24,599.9999,3.2543,117.6681,3.9969,0.441200,N/A,N/A,N/A
39,25,599.9999,3.2363,118.2631,3.9969,0.441100,N/A,N/A,N/A
39,26,599.9998,3.2405,119.6082,3.9997,0.441200,N/A,N/A,N/A
39,27,599.9998,3.1951,119.6082,3.9997,0.441100,N/A,N/A,N/A
39,28,588.3312,3.2818,118.3583,4.0000,0.436100,N/A,N/A,N/A
39,29,599.9997,3.1926,113.7429,3.9947,0.441100,N/A,N/A,N/A
39,30,599.9997,3.3167,118.9043,3.9983,0.441000,N/A,N/A,N/A
39,31,599.9997,3.1859,118.9043,3.9983,0.441100,N/A,N/A,N/A
39,32,600.0000,3.5525,119.3182,4.0000,0.440500,N/A,N/A,N/A
39,33,600.0000,3.2619,114.4868,4.0000,0.441100,N/A,N/A,N/A
39,34,599.9998,3.2377,117.5213,3.9300,0.440900,N/A,N/A,N/A
39,35,599.9998,3.1822,119.0622,3.7297,0.440200,N/A,N/A,N/A
39,36,599.9999,3.2354,118.5518,3.9931,0.441100,N/A,N/A,N/A
39,37,599.9999,3.2354,118.0722,3.9931,0.441100,N/A,N/A,N/A
39,38,599.9999,3.2399,116.3054,3.9986,0.441200,N/A,N/A,N/A
39,39,581.1798,3.2399,118.7449,3.9986,0.433000,N/A,N/A,N/A
39,40,600.0000,3.2385,119.2915,4.0000,0.441200,N/A,N/A,N/A
39,41,600.0000,3.1305,119.2915,4.0000,0.440900,N/A,N/A,N/A
39,42,600.0000,3.4130,118.6375,4.0000,0.440900,N/A,N/A,N/A
39,43,600.0000,3.2371,118.6375,4.0000,0.441200,N/A,N/A,N/A
39,44,599.9999,3.2344,118.6308,3.9994,0.441200,N/A,N/A,N/A
39,45,599.9999,3.2344,117.6989,3.9540,0.441000,N/A,N/A,N/A
39,46,599.9998,3.2405,119.5689,3.9978,0.441200,N/A,N/A,N/A
39,47,599.9998,3.2405,119.5689,3.9978,0.441200,N/A,N/A,N/A
39,48,600.0000,3.3638,118.4998,3.9981,0.441000,N/A,N/A,N/A
39,49,590.9580,3.2401,118.4998,3.6697,0.436200,N/A,N/A,N/A
39,50,599.9999,3.2330,117.3750,3.9997,0.441200,N/A,N/A,N/A
40,1,600.0000,3.2379,119.5860,3.9889,0.441200,N/A,N/A,N/A
40,2,599.9999,3.2365,118.7596,3.9994,0.441100,N/A,N/A,N/A
40,3,599.9999,3.2365,118.7596,3.9994,0.441100,N/A,N/A,N/A
40,4,599.9999,3.2426,117.7246,3.9991,0.441200,N/A,N/A,N/A
40,5,599.9999,3.2426,117.7246,3.9991,0.441200,N/A,N/A,N/A
40,6,598.9763,3.2441,117.1645,4.0000,0.440700,N/A,N/A,N/A
40,7,599.9999,3.2441,118.4245,3.9982,0.441200,N/A,N/A,N/A
40,8,599.9998,3.2405,119.5886,3.9987,0.441200,N/A,N/A,N/A
40,9,599.9998,3.1771,119.5886,3.9987,0.441100,N/A,N/A,N/A
40,10,599.9999,3.2426,118.1388,3.9978,0.441200,N/A,N/A,N/A
40,11,599.9999,3.2426,118.1388,3.9978,0.441200,N/A,N/A,N/A
40,12,600.0000,3.3705,116.8221,3.9956,0.440900,N/A,N/A,N/A
40,13,600.0000,3.1885,116.8221,3.7367,0.440200,N/A,N/A,N/A
40,14,600.0000,3.2295,114.8252,3.9996,0.441200,N/A,N/A,N/A
40,15,600.0000,3.2295,114.8252,3.9996,0.441200,N/A,N/A,N/A
40,16,600.0000,3.2373,119.5704,3.9998,0.441100,N/A,N/A,N/A
40,17,599.9998,3.3791,113.2001,3.9998,0.440900,N/A,N/A,N/A
40,18,597.1514,3.4091,118.9706,3.9986,0.439600,N/A,N/A,N/A
40,19,599.9997,3.2771,118.9706,3.9096,0.440700,N/A,N/A,N/A
40,20,599.9998,2.8744,119.5689,3.9954,0.439400,N/A,N/A,N/A
40,21,599.9999,3.2578,117.3750,3.9997,0.441100,N/A,N/A,N/A
40,22,599.9999,3.2410,117.9358,3.9981,0.441200,N/A,N/A,N/A
40,23,599.2655,3.3469,117.9358,3.9623,0.440500,N/A,N/A,N/A
40,24,599.9999,3.2504,120.2723,3.9992,0.441200,N/A,N/A,N/A
40,25,599.9999,3.2122,119.0979,4.0000,0.441100,N/A,N/A,N/A
40,26,599.9999,3.0419,116.1577,3.9981,0.440600,N/A,N/A,N/A
40,27,600.0000,3.2371,118.6375,4.0000,0.441200,N/A,N/A,N/A
40,28,599.9998,3.2163,119.3225,4.0000,0.441100,N/A,N/A,N/A
40,29,599.8591,3.5398,119.3225,3.9993,0.440500,N/A,N/A,N/A
40,30,599.9999,3.2385,111.5115,3.9993,0.441200,N/A,N/A,N/A
40,31,600.0000,3.2385,117.3667,3.9993,0.441200,N/A,N/A,N/A
40,32,600.0000,3.2355,118.1642,3.9980,0.441200,N/A,N/A,N/A
40,33,599.9998,3.2436,117.8633,3.9980,0.441200,N/A,N/A,N/A
40,34,599.9999,3.2433,116.2316,3.9983,0.441200,N/A,N/A,N/A
40,35,599.9999,3.1555,116.2316,3.9983,0.441000,N/A,N/A,N/A
40,36,595.7302,3.2373,118.1843,3.9989,0.439300,N/A,N/A,N/A
40,37,599.9998,3.2373,119.5508,3.9989,0.441100,N/A,N/A,N/A
40,38,589.3136,3.1394,118.9691,3.9989,0.436500,N/A,N/A,N/A
40,39,599.9999,3.2380,118.9691,3.9989,0.441200,N/A,N/A,N/A
40,40,591.6265,3.2477,117.2408,4.0000,0.437600,N/A,N/A,N/A
40,41,599.9999,3.2399,116.3054,4.0000,0.441200,N/A,N/A,N/A
40,42,600.0000,3.1729,113.7939,3.9996,0.441100,N/A,N/A,N/A
40,43,600.0000,3.1729,113.5664,4.0000,0.441100,N/A,N/A,N/A
40,44,599.9999,3.1577,117.9358,3.9981,0.441000,N/A,N/A,N/A
40,45,599.9999,3.2410,118.5782,3.9981,0.441200,N/A,N/A,N/A
40,46,599.9999,3.2466,115.0924,4.0000,0.441200,N/A,N/A,N/A
40,47,599.9997,3.1926,113.7429,3.8804,0.440700,N/A,N/A,N/A
40,48,600.0000,3.2472,116.6992,3.9975,0.441200,N/A,N/A,N/A
40,49,600.0000,3.2472,119.8837,3.9975,0.441200,N/A,N/A,N/A
40,50,599.9998,3.2390,119.3029,3.9983,0.441200,N/A,N/A,N/A
41,1,600.0000,3.2379,119.5860,3.9889,0.441200,N/A,N/A,N/A
41,2,598.3568,3.2418,118.8189,4.0000,0.440500,N/A,N/A,N/A
41,3,600.0000,3.2418,118.3585,4.0000,0.441200,N/A,N/A,N/A
41,4,599.9999,3.2385,111.5115,3.9993,0.441200,N/A,N/A,N/A
41,5,600.0000,3.2355,118.1642,3.9980,0.441200,N/A,N/A,N/A
