Generation,Individual,theta_5_c,pr_scbc,theta_w_c,pr_orc,Fitness,ThermalEfficiency,ExergyEfficiency,Cost
7,16,595.5771,3.2299,122.0556,3.4787,0.521800,0.437400,0.648400,N/A
7,17,595.5771,3.2299,122.8594,3.4588,0.521700,0.437300,0.648300,N/A
7,18,590.1008,3.2213,124.3709,3.6707,0.520580,0.435700,0.647900,N/A
7,19,600.0000,3.2247,122.9905,3.3743,0.522940,0.438900,0.649000,N/A
7,20,593.6424,3.2715,117.5833,3.5382,0.521400,0.436800,0.648300,N/A
7,21,593.6424,3.2715,119.1382,3.6772,0.522040,0.437400,0.649000,N/A
7,22,598.5244,3.4253,121.1232,3.4962,0.522560,0.438400,0.648800,N/A
7,23,598.5244,3.2663,119.7936,3.4962,0.523040,0.438800,0.649400,N/A
7,24,598.0336,3.3212,123.2269,3.0814,0.520580,0.436700,0.646400,N/A
7,25,598.0336,3.3212,120.0520,3.0814,0.520620,0.436700,0.646500,N/A
7,26,595.5635,3.2659,118.9029,3.4064,0.521560,0.437200,0.648100,N/A
7,27,595.5635,3.2659,118.9029,3.7124,0.522900,0.438300,0.649800,N/A
7,28,593.2175,3.3252,125.1372,3.2823,0.519960,0.435600,0.646500,N/A
7,29,593.2175,3.3252,120.2488,3.2823,0.520000,0.435600,0.646600,N/A
7,30,595.5541,3.2807,119.5214,3.1940,0.520460,0.436300,0.646700,N/A
7,31,595.5541,3.2807,123.7137,3.1940,0.520400,0.436200,0.646700,N/A
7,32,598.0336,3.0005,123.4185,3.2992,0.520960,0.437000,0.646900,N/A
7,33,598.0336,3.4276,123.4185,3.2992,0.521380,0.437300,0.647500,N/A
7,34,595.5183,3.6971,121.1095,3.2804,0.518960,0.435000,0.644900,N/A
7,35,600.0000,3.2231,121.1095,3.2804,0.522460,0.438500,0.648400,N/A
7,36,585.0185,3.3095,121.1158,3.4373,0.517600,0.432600,0.645100,N/A
7,37,590.9450,3.2034,122.5882,3.4373,0.519840,0.435200,0.646800,N/A
7,38,589.9597,3.2178,121.5090,3.4547,0.519620,0.434900,0.646700,N/A
7,39,589.9597,3.2178,117.3566,3.4547,0.519620,0.434900,0.646700,N/A
7,40,598.0336,3.2178,120.9104,3.4219,0.522400,0.438200,0.648700,N/A
7,41,598.0336,3.2649,120.9104,3.4219,0.522500,0.438300,0.648800,N/A
7,42,591.3902,3.3164,120.7564,3.3737,0.519760,0.435200,0.646600,N/A
7,43,591.3902,3.3164,120.7564,3.4745,0.520240,0.435600,0.647200,N/A
7,44,594.2011,3.3648,118.2167,3.3905,0.520840,0.436400,0.647500,N/A
7,45,594.2011,3.3648,117.2117,3.3905,0.520840,0.436400,0.647500,N/A
7,46,587.1415,3.2541,124.9900,3.4324,0.518420,0.433500,0.645800,N/A
7,47,596.9643,3.3186,120.1025,3.4324,0.522080,0.437800,0.648500,N/A
7,48,591.2146,3.3489,118.1868,3.5239,0.520380,0.435700,0.647400,N/A
7,49,591.2146,3.3489,118.1868,3.5239,0.520380,0.435700,0.647400,N/A
7,50,592.9864,3.2079,119.8634,3.1833,0.519420,0.435100,0.645900,N/A
8,1,600.0000,3.2135,118.5939,3.7120,0.524480,0.440200,0.650900,N/A
8,2,599.2622,3.5738,120.3934,3.6559,0.522960,0.438800,0.649200,N/A
8,3,599.2622,3.3051,120.2652,3.3883,0.522480,0.438400,0.648600,N/A
8,4,600.0000,3.2762,122.9841,3.2387,0.522120,0.438200,0.648000,N/A
8,5,600.0000,3.2435,122.9841,3.2387,0.522260,0.438300,0.648200,N/A
8,6,585.4221,3.3458,120.4584,3.4962,0.517940,0.432900,0.645500,N/A
8,7,598.5244,3.3458,120.4584,3.4962,0.522700,0.438500,0.649000,N/A
8,8,598.5244,3.2663,119.7936,3.4962,0.523040,0.438800,0.649400,N/A
8,9,595.5771,3.4487,122.0556,3.4787,0.521220,0.436900,0.647700,N/A
8,10,596.5420,3.2232,123.0332,3.6206,0.522740,0.438300,0.649400,N/A
8,11,596.5420,3.2232,123.0332,3.6206,0.522740,0.438300,0.649400,N/A
8,12,599.2622,2.9116,119.1937,3.6041,0.522100,0.438100,0.648100,N/A
8,13,589.0222,3.2399,119.1937,3.6041,0.519980,0.435100,0.647300,N/A
8,14,593.6424,3.2715,119.1382,3.6772,0.522040,0.437400,0.649000,N/A
8,15,598.0336,3.2178,124.9393,3.4219,0.522400,0.438200,0.648700,N/A
8,16,576.9218,3.3950,119.6700,3.4434,0.514180,0.428700,0.642400,N/A
8,17,596.3627,3.3950,119.6700,3.4434,0.521580,0.437300,0.648000,N/A
8,18,600.0000,3.2224,123.2709,3.3408,0.522740,0.438700,0.648800,N/A
8,19,596.5420,3.2224,122.0928,3.3408,0.521440,0.437200,0.647800,N/A
8,20,596.0834,3.2120,119.4659,3.5867,0.522480,0.438000,0.649200,N/A
8,21,596.0834,3.2689,120.0831,3.5867,0.522540,0.438100,0.649200,N/A
8,22,598.0336,3.0675,120.4812,3.2516,0.521200,0.437200,0.647200,N/A
8,23,598.0336,3.2930,120.4812,3.2516,0.521680,0.437600,0.647800,N/A
8,24,598.2790,3.3451,121.0168,3.7163,0.523600,0.439200,0.650200,N/A
8,25,598.2790,3.3451,124.1320,3.4590,0.522460,0.438300,0.648700,N/A
8,26,588.8490,3.2174,120.7595,4.0000,0.521560,0.436400,0.649300,N/A
8,27,592.1739,2.9455,121.8851,4.0000,0.521560,0.436800,0.648700,N/A
8,28,591.4332,3.4083,118.3762,3.7366,0.521200,0.436400,0.648400,N/A
8,29,591.4332,3.4216,118.3762,3.7366,0.521200,0.436400,0.648400,N/A
8,30,587.0935,3.2444,119.9489,3.8386,0.520260,0.435100,0.648000,N/A
8,31,592.9082,3.2444,119.9489,3.8386,0.522440,0.437600,0.649700,N/A
8,32,594.3306,3.2258,122.5658,3.6728,0.522240,0.437600,0.649200,N/A
8,33,594.3306,3.2258,122.5658,3.6728,0.522240,0.437600,0.649200,N/A
8,34,589.4755,3.2963,121.1826,3.3793,0.519080,0.434400,0.646100,N/A
8,35,595.8380,3.4572,121.2388,3.5710,0.521760,0.437400,0.648300,N/A
8,36,594.9788,3.4234,119.7497,3.6164,0.521780,0.437300,0.648500,N/A
8,37,596.1677,3.4234,119.7497,3.3304,0.520860,0.436700,0.647100,N/A
8,38,597.1006,3.3462,120.5972,3.2963,0.521360,0.437200,0.647600,N/A
8,39,597.1006,3.2229,116.5502,3.2468,0.521320,0.437200,0.647500,N/A
8,40,595.5703,3.3685,120.8811,3.4212,0.521460,0.437100,0.648000,N/A
8,41,595.5703,3.2479,120.8811,3.5856,0.522280,0.437800,0.649000,N/A
8,42,595.6269,3.3572,117.8658,3.2844,0.520840,0.436600,0.647200,N/A
8,43,600.0000,3.3572,117.8658,3.2844,0.522220,0.438300,0.648100,N/A
8,44,593.8687,2.8100,119.8312,3.7061,0.519540,0.435300,0.645900,N/A
8,45,593.8687,3.2416,119.8312,3.8562,0.522900,0.438100,0.650100,N/A
8,46,600.0000,3.2135,118.5939,3.7120,0.524480,0.440200,0.650900,N/A
8,47,596.6289,3.3706,117.4472,3.5207,0.522120,0.437800,0.648600,N/A
8,48,600.0000,3.3227,122.1645,3.3605,0.522600,0.438600,0.648600,N/A
8,49,598.0336,3.3227,122.1645,3.3605,0.522020,0.437900,0.648200,N/A
8,50,596.0870,2.8576,121.8750,3.6872,0.520800,0.436600,0.647100,N/A
9,1,600.0000,3.2135,118.5939,3.7120,0.524480,0.440200,0.650900,N/A
9,2,596.5420,3.2232,123.0332,3.6206,0.522740,0.438300,0.649400,N/A
9,3,596.5420,3.2232,124.5537,3.7505,0.523320,0.438800,0.650100,N/A
9,4,597.7523,3.2232,123.0332,3.6206,0.523260,0.438900,0.649800,N/A
9,5,596.5420,3.4276,123.0332,3.6206,0.522360,0.438000,0.648900,N/A
9,6,597.7886,3.3461,122.5198,3.6361,0.523020,0.438700,0.649500,N/A
9,7,579.3541,3.3461,122.5198,3.1008,0.513540,0.428500,0.641100,N/A
9,8,600.0000,3.3013,119.8054,3.7141,0.524280,0.440000,0.650700,N/A
9,9,599.1395,3.2793,122.3865,3.7141,0.524160,0.439800,0.650700,N/A
9,10,594.3306,3.2258,122.5658,3.6728,0.522240,0.437600,0.649200,N/A
9,11,600.0000,3.3227,122.1645,3.6448,0.523940,0.439700,0.650300,N/A
9,12,598.6479,3.2614,122.6023,3.4051,0.522560,0.438400,0.648800,N/A
9,13,598.6479,3.2614,122.6023,3.4051,0.522560,0.438400,0.648800,N/A
9,14,595.9512,3.2649,118.0775,3.5539,0.522340,0.437900,0.649000,N/A
9,15,598.2294,3.2673,120.1562,3.5539,0.523180,0.438900,0.649600,N/A
9,16,598.4017,3.3057,120.4052,3.6062,0.523420,0.439100,0.649900,N/A
9,17,598.4017,3.1018,120.4052,3.6062,0.523080,0.438800,0.649500,N/A
9,18,595.5936,3.5419,120.4828,3.7774,0.522280,0.437800,0.649000,N/A
9,19,595.5936,3.2948,120.4828,3.7774,0.523140,0.438500,0.650100,N/A
9,20,599.2622,3.4394,124.1887,3.5221,0.522920,0.438800,0.649100,N/A
9,21,599.2622,3.4394,118.3570,3.5221,0.522960,0.438800,0.649200,N/A
9,22,599.1395,3.1149,126.9412,3.5855,0.523300,0.439100,0.649600,N/A
9,23,599.1395,3.2888,121.3629,3.6334,0.523720,0.439400,0.650200,N/A
9,24,600.0000,3.2486,121.4476,3.6750,0.524380,0.440100,0.650800,N/A
9,25,593.9865,3.3452,120.8520,3.6750,0.522080,0.437400,0.649100,N/A
9,26,598.2710,3.2184,120.8136,3.6663,0.523600,0.439200,0.650200,N/A
9,27,598.2710,3.2184,120.8136,3.6663,0.523600,0.439200,0.650200,N/A
9,28,598.7706,3.5993,115.9884,3.6861,0.522900,0.438700,0.649200,N/A
9,29,598.7706,3.4594,119.7332,3.6861,0.523420,0.439100,0.649900,N/A
9,30,600.0000,3.3136,119.4296,3.3502,0.522600,0.438600,0.648600,N/A
9,31,599.6311,3.4434,118.5476,3.5501,0.523220,0.439100,0.649400,N/A
9,32,598.2790,3.3451,121.0168,3.7163,0.523600,0.439200,0.650200,N/A
9,33,595.8380,3.4572,119.5984,3.5710,0.521800,0.437400,0.648400,N/A
9,34,599.4287,3.2324,121.4322,3.5593,0.523600,0.439400,0.649900,N/A
9,35,595.2054,3.2324,117.6231,3.7384,0.522840,0.438200,0.649800,N/A
9,36,597.0585,3.2149,122.2026,3.5043,0.522460,0.438100,0.649000,N/A
9,37,597.0585,3.2149,122.2026,3.7103,0.523380,0.438900,0.650100,N/A
9,38,599.1395,3.4991,116.9581,3.7489,0.523780,0.439500,0.650200,N/A
9,39,599.1395,3.5461,119.8054,3.7141,0.523340,0.439100,0.649700,N/A
9,40,599.1395,3.1300,117.3786,3.7141,0.523920,0.439600,0.650400,N/A
9,41,599.1395,3.0257,117.1236,3.7141,0.523440,0.439200,0.649800,N/A
9,42,600.0000,3.5493,120.4080,3.5414,0.522880,0.438800,0.649000,N/A
9,43,597.3039,3.2789,119.9621,3.5414,0.522760,0.438400,0.649300,N/A
9,44,600.0000,3.2854,122.6850,3.4982,0.523280,0.439200,0.649400,N/A
9,45,600.0000,3.2854,118.2298,3.6850,0.524140,0.439900,0.650500,N/A
9,46,598.5244,3.2663,119.7936,3.3834,0.522500,0.438300,0.648800,N/A
9,47,598.5244,3.2663,119.7936,3.4962,0.523040,0.438800,0.649400,N/A
9,48,598.2790,3.2818,122.6989,3.4590,0.522740,0.438500,0.649100,N/A
9,49,598.2790,3.4650,122.6989,3.4590,0.522160,0.438000,0.648400,N/A
9,50,596.4541,3.1703,117.8469,3.7753,0.523360,0.438800,0.650200,N/A
10,1,600.0000,3.2135,118.5939,3.7120,0.524480,0.440200,0.650900,N/A
10,2,598.5293,3.2832,121.8251,3.6378,0.523660,0.439300,0.650200,N/A
10,3,598.7364,3.0178,121.8251,3.6927,0.523140,0.438900,0.649500,N/A
10,4,598.7092,3.3170,121.1899,3.7329,0.523860,0.439500,0.650400,N/A
10,5,598.7092,3.3170,121.1899,3.6748,0.523620,0.439300,0.650100,N/A
10,6,599.1395,3.3339,121.5906,3.6805,0.523780,0.439500,0.650200,N/A
10,7,599.1395,3.3339,121.5906,3.6805,0.523780,0.439500,0.650200,N/A
10,8,600.0000,3.2336,117.0408,3.7315,0.524620,0.440300,0.651100,N/A
10,9,599.1395,3.2624,124.4347,3.7315,0.524260,0.439900,0.650800,N/A
10,10,599.1395,3.2888,121.3629,3.9311,0.524980,0.440500,0.651700,N/A
10,11,586.8524,3.2184,120.8136,3.6663,0.519480,0.434400,0.647100,N/A
10,12,599.1395,3.2046,119.8825,3.7141,0.524160,0.439800,0.650700,N/A
10,13,599.1395,3.2046,116.6101,3.7141,0.524160,0.439800,0.650700,N/A
10,14,599.1395,3.1149,126.9412,3.5855,0.523300,0.439100,0.649600,N/A
10,15,599.1395,3.1149,126.9412,3.5855,0.523300,0.439100,0.649600,N/A
10,16,599.1395,3.4127,121.0959,3.7569,0.524020,0.439700,0.650500,N/A
10,17,599.1395,3.4127,121.0959,3.7141,0.523780,0.439500,0.650200,N/A
10,18,599.5697,3.1642,122.7675,3.6488,0.523880,0.439600,0.650300,N/A
10,19,600.0000,3.1642,122.7675,3.6488,0.524040,0.439800,0.650400,N/A
10,20,584.4792,3.4071,119.0955,3.6553,0.518160,0.433000,0.645900,N/A
10,21,597.9145,3.4071,120.9759,3.6982,0.523260,0.438900,0.649800,N/A
10,22,583.8413,3.2813,121.2038,3.5596,0.517800,0.432600,0.645600,N/A
10,23,599.3240,3.1992,121.2038,3.5596,0.523540,0.439300,0.649900,N/A
10,24,600.0000,3.2933,119.0176,3.6996,0.524180,0.439900,0.650600,N/A
10,25,600.0000,3.5775,117.5844,3.6996,0.523520,0.439400,0.649700,N/A
10,26,598.2790,3.2818,122.6989,3.5475,0.523120,0.438800,0.649600,N/A
10,27,599.1395,3.7229,116.9581,3.7489,0.522480,0.438400,0.648600,N/A
10,28,597.7968,3.2980,122.1816,3.7458,0.523840,0.439400,0.650500,N/A
10,29,597.7968,3.0682,117.2890,3.7458,0.523360,0.439000,0.649900,N/A
10,30,598.6844,3.2135,123.5487,3.5697,0.523380,0.439100,0.649800,N/A
10,31,600.0000,3.0091,123.5487,3.5697,0.522980,0.438900,0.649100,N/A
10,32,598.2270,3.2278,118.0384,3.7878,0.524180,0.439700,0.650900,N/A
10,33,588.0375,3.2278,118.0384,3.7302,0.520180,0.435100,0.647800,N/A
10,34,599.7143,3.2668,120.6188,3.6367,0.524080,0.439800,0.650500,N/A
10,35,599.7143,3.5939,120.6188,3.6367,0.523020,0.438900,0.649200,N/A
10,36,599.1395,3.1971,124.6638,3.6498,0.523780,0.439500,0.650200,N/A
10,37,589.4522,3.1971,124.6638,3.6498,0.520280,0.435400,0.647600,N/A
10,38,591.0491,3.3892,120.4990,3.7315,0.521140,0.436300,0.648400,N/A
10,39,599.1395,3.3892,119.6723,3.7315,0.523920,0.439600,0.650400,N/A
10,40,598.7706,3.1657,118.7644,3.6602,0.523660,0.439300,0.650200,N/A
10,41,598.7706,3.1657,118.7644,3.7085,0.523860,0.439500,0.650400,N/A
10,42,599.5697,3.3974,118.8047,3.9115,0.524840,0.440400,0.651500,N/A
10,43,599.5697,3.3974,120.6265,3.8783,0.524700,0.440300,0.651300,N/A
10,44,599.1395,3.2969,116.6064,3.6457,0.523780,0.439500,0.650200,N/A
10,45,599.1395,3.2969,121.2322,3.6956,0.523920,0.439600,0.650400,N/A
10,46,598.8761,3.2684,116.9759,3.6955,0.524060,0.439700,0.650600,N/A
10,47,598.8761,3.2684,124.3819,3.4854,0.523000,0.438800,0.649300,N/A
10,48,598.4459,3.2560,122.1981,3.6270,0.523560,0.439200,0.650100,N/A
10,49,596.8811,3.3698,122.1981,3.7972,0.523380,0.438900,0.650100,N/A
10,50,599.5697,3.3018,120.4902,3.7131,0.524080,0.439800,0.650500,N/A
11,1,599.1395,3.2888,121.3629,3.9311,0.524980,0.440500,0.651700,N/A
11,2,600.0000,3.3974,120.6265,3.8783,0.524860,0.440500,0.651400,N/A
11,3,599.7143,3.2668,127.7160,3.8568,0.524900,0.440500,0.651500,N/A
11,4,599.0078,3.2786,119.1694,3.8133,0.524540,0.440100,0.651200,N/A
11,5,599.0078,3.2786,119.1694,3.8133,0.524540,0.440100,0.651200,N/A
11,6,600.0000,3.1933,117.1999,3.7608,0.524620,0.440300,0.651100,N/A
11,7,600.0000,3.1989,119.9042,3.6901,0.524280,0.440000,0.650700,N/A
11,8,599.5697,3.2779,121.7261,3.7156,0.524220,0.439900,0.650700,N/A
11,9,599.5697,3.2779,121.7261,3.7156,0.524220,0.439900,0.650700,N/A
11,10,598.2270,3.2278,118.0384,3.7878,0.524180,0.439700,0.650900,N/A
11,11,600.0000,3.2624,124.4347,3.7315,0.524480,0.440200,0.650900,N/A
11,12,599.5697,3.2911,120.1903,3.8154,0.524560,0.440200,0.651100,N/A
11,13,599.5697,3.2911,120.4877,3.8154,0.524560,0.440200,0.651100,N/A
11,14,599.3546,3.3656,120.1977,3.7960,0.524360,0.440000,0.650900,N/A
11,15,599.3546,3.3656,120.1977,3.7960,0.524360,0.440000,0.650900,N/A
11,16,600.0000,3.2046,118.2463,3.8342,0.525000,0.440600,0.651600,N/A
11,17,599.1395,3.2046,118.2463,3.8350,0.524640,0.440200,0.651300,N/A
11,18,600.0000,3.2534,118.8058,3.7058,0.524480,0.440200,0.650900,N/A
11,19,591.8931,3.2534,118.8058,3.7058,0.521500,0.436700,0.648700,N/A
11,20,599.1395,3.2491,121.3433,3.7187,0.524260,0.439900,0.650800,N/A
11,21,599.1395,3.3733,121.3433,3.7187,0.523920,0.439600,0.650400,N/A
11,22,595.0851,3.2295,116.4933,3.7040,0.522700,0.438100,0.649600,N/A
11,23,600.0000,3.2295,118.8910,3.7040,0.524480,0.440200,0.650900,N/A
11,24,599.5697,3.2612,119.2019,3.8313,0.524840,0.440400,0.651500,N/A
11,25,599.5697,3.2612,119.2019,3.8313,0.524840,0.440400,0.651500,N/A
11,26,600.0000,3.2168,118.9000,3.7235,0.524520,0.440200,0.651000,N/A
11,27,598.9244,3.2608,126.6908,3.7235,0.524100,0.439700,0.650700,N/A
11,28,599.7849,3.1989,119.9042,3.6901,0.524280,0.440000,0.650700,N/A
11,29,599.7849,3.3563,117.2119,3.6901,0.524040,0.439800,0.650400,N/A
11,30,599.5697,3.0525,122.7675,3.6488,0.523400,0.439200,0.649700,N/A
11,31,598.2270,2.6921,118.0384,3.7878,0.519420,0.435700,0.645000,N/A
11,32,599.0078,3.2786,122.8724,3.7083,0.524100,0.439700,0.650700,N/A
11,33,600.0000,3.2478,126.9400,3.7083,0.524420,0.440100,0.650900,N/A
11,34,599.5697,3.3014,119.1331,3.6712,0.523940,0.439700,0.650300,N/A
11,35,599.5697,3.3014,119.1331,4.0000,0.525280,0.440800,0.652000,N/A
11,36,599.1395,3.2624,124.4347,3.7315,0.524260,0.439900,0.650800,N/A
11,37,599.1395,3.2624,124.4347,3.6210,0.523780,0.439500,0.650200,N/A
11,38,599.5697,3.3496,120.5584,3.7957,0.524460,0.440100,0.651000,N/A
11,39,599.5697,3.3058,120.5584,3.7957,0.524460,0.440100,0.651000,N/A
11,40,592.2093,3.1691,117.6153,3.6804,0.521420,0.436700,0.648500,N/A
11,41,600.0000,3.1889,120.6807,3.6804,0.524280,0.440000,0.650700,N/A
11,42,600.0000,3.0779,120.1864,3.7136,0.524040,0.439800,0.650400,N/A
11,43,599.3286,2.9132,120.1864,3.7136,0.522580,0.438500,0.648700,N/A
11,44,599.3546,3.2532,118.5501,3.7136,0.524260,0.439900,0.650800,N/A
11,45,599.3546,3.2532,118.5501,3.7136,0.524260,0.439900,0.650800,N/A
11,46,598.4681,3.2802,123.3081,3.7387,0.524000,0.439600,0.650600,N/A
11,47,598.4681,3.2802,126.0301,3.7387,0.524000,0.439600,0.650600,N/A
11,48,599.3240,3.1992,118.8392,3.5596,0.523540,0.439300,0.649900,N/A
11,49,600.0000,3.2135,122.9884,4.0000,0.525580,0.441100,0.652300,N/A
11,50,576.2115,3.1504,122.1791,3.6646,0.515320,0.429600,0.643900,N/A
12,1,600.0000,3.2135,122.9884,4.0000,0.525580,0.441100,0.652300,N/A
12,2,599.5697,3.2813,119.1675,3.9157,0.525040,0.440600,0.651700,N/A
12,3,599.5697,3.2813,119.1675,3.9157,0.525040,0.440600,0.651700,N/A
12,4,599.2341,3.2469,124.5093,3.8693,0.524840,0.440400,0.651500,N/A
12,5,599.2341,3.2469,124.5093,3.8680,0.524840,0.440400,0.651500,N/A
12,6,599.7849,3.2422,118.8438,3.7881,0.524760,0.440400,0.651300,N/A
12,7,599.7849,3.2422,118.8438,3.7881,0.524760,0.440400,0.651300,N/A
12,8,599.3546,3.2900,120.7766,3.8732,0.524740,0.440300,0.651400,N/A
12,9,600.0000,3.2900,120.7766,3.8732,0.524900,0.440500,0.651500,N/A
12,10,600.0000,3.2135,122.9884,4.0000,0.525580,0.441100,0.652300,N/A
12,11,600.0000,3.2168,118.9000,3.7235,0.524520,0.440200,0.651000,N/A
12,12,599.5697,3.2335,123.6441,3.7276,0.524320,0.440000,0.650800,N/A
12,13,599.5697,3.2335,121.3405,3.5136,0.523400,0.439200,0.649700,N/A
12,14,599.1395,3.2756,122.8988,3.8313,0.524640,0.440200,0.651300,N/A
12,15,599.1395,3.1998,122.8988,3.7896,0.524400,0.440000,0.651000,N/A
12,16,600.0000,3.4559,119.9142,3.8548,0.524620,0.440300,0.651100,N/A
12,17,599.7849,3.3293,119.9142,3.7424,0.524280,0.440000,0.650700,N/A
12,18,599.5697,3.4546,119.4364,3.8567,0.524460,0.440100,0.651000,N/A
12,19,599.5697,3.3010,119.4364,3.8567,0.524700,0.440300,0.651300,N/A
12,20,594.2791,3.2396,122.9672,3.7144,0.522380,0.437700,0.649400,N/A
12,21,599.1265,3.2396,124.2173,3.7144,0.524160,0.439800,0.650700,N/A
12,22,599.5697,3.2612,119.2019,3.8313,0.524840,0.440400,0.651500,N/A
12,23,597.3193,3.2888,123.7228,3.9311,0.524400,0.439800,0.651300,N/A
12,24,599.2888,3.2900,119.1513,3.9067,0.524880,0.440400,0.651600,N/A
12,25,599.2888,3.3643,116.5018,4.0000,0.525120,0.440600,0.651900,N/A
12,26,599.7849,3.2374,121.9527,3.8429,0.524900,0.440500,0.651500,N/A
12,27,599.7849,3.2374,125.3049,3.9157,0.525240,0.440800,0.651900,N/A
12,28,593.6479,3.2813,123.0054,3.9157,0.523000,0.438200,0.650200,N/A
12,29,599.5697,3.2813,119.1675,3.9157,0.525040,0.440600,0.651700,N/A
12,30,599.5697,3.2290,126.2799,3.7704,0.524460,0.440100,0.651000,N/A
12,31,599.5697,3.2290,118.5260,3.7704,0.524560,0.440200,0.651100,N/A
12,32,600.0000,3.2046,118.2463,3.8342,0.525000,0.440600,0.651600,N/A
12,33,599.5697,3.2911,125.8184,3.7787,0.524360,0.440000,0.650900,N/A
12,34,600.0000,3.2046,118.2463,3.8342,0.525000,0.440600,0.651600,N/A
12,35,600.0000,3.2046,118.2463,3.5749,0.523900,0.439700,0.650200,N/A
12,36,599.5039,3.2705,121.8021,3.7724,0.524560,0.440200,0.651100,N/A
12,37,599.5039,3.2705,121.8021,3.7724,0.524560,0.440200,0.651100,N/A
12,38,599.4622,3.2372,124.8396,3.8618,0.524840,0.440400,0.651500,N/A
12,39,599.4622,3.2372,128.4343,3.8618,0.524800,0.440400,0.651400,N/A
12,40,599.7849,3.2523,119.8721,3.9077,0.525240,0.440800,0.651900,N/A
12,41,599.7849,3.2523,121.5894,3.9077,0.525240,0.440800,0.651900,N/A
12,42,599.7849,3.2771,119.4023,3.8150,0.524700,0.440300,0.651300,N/A
12,43,599.7849,3.2771,119.4023,3.8150,0.524700,0.440300,0.651300,N/A
12,44,599.7849,3.2422,118.8438,3.7786,0.524660,0.440300,0.651200,N/A
12,45,576.6272,3.3380,118.8438,3.7881,0.515860,0.430100,0.644500,N/A
12,46,597.4816,3.3442,122.3676,3.8469,0.523920,0.439400,0.650700,N/A
12,47,599.7849,3.3442,120.5571,3.8469,0.524760,0.440400,0.651300,N/A
12,48,599.0319,3.2327,122.4686,3.6316,0.523780,0.439500,0.650200,N/A
12,49,591.3775,3.2327,122.4686,3.7793,0.521580,0.436700,0.648900,N/A
12,50,599.1395,3.2888,121.3629,3.9311,0.524980,0.440500,0.651700,N/A
13,1,600.0000,3.2135,122.9884,4.0000,0.525580,0.441100,0.652300,N/A
13,2,599.4293,3.4505,119.1594,3.9112,0.524700,0.440300,0.651300,N/A
13,3,600.0000,3.2857,119.1594,3.9112,0.525100,0.440700,0.651700,N/A
13,4,599.3546,3.2376,120.7766,3.8732,0.524940,0.440500,0.651600,N/A
13,5,599.7849,3.2374,125.3049,4.0000,0.525520,0.441000,0.652300,N/A
13,6,600.0000,3.3823,118.2463,3.4444,0.522980,0.438900,0.649100,N/A
13,7,600.0000,3.0447,124.3726,4.0000,0.524900,0.440500,0.651500,N/A
13,8,587.9472,3.2046,118.2463,3.4403,0.518840,0.434000,0.646100,N/A
13,9,599.5697,3.2813,119.1675,3.9157,0.525040,0.440600,0.651700,N/A
13,10,599.5697,3.2813,119.1675,3.9157,0.525040,0.440600,0.651700,N/A
13,11,600.0000,3.2046,118.2463,3.8342,0.525000,0.440600,0.651600,N/A
13,12,599.6235,3.2447,124.1532,3.8090,0.524700,0.440300,0.651300,N/A
13,13,599.6235,3.2447,124.1532,3.8847,0.525040,0.440600,0.651700,N/A
13,14,594.6138,3.3347,121.4513,3.9274,0.523400,0.438600,0.650600,N/A
13,15,593.4963,3.3347,120.9048,3.9274,0.522940,0.438100,0.650200,N/A
13,16,600.0000,3.2135,122.9884,3.9616,0.525440,0.441000,0.652100,N/A
13,17,599.5697,3.2813,119.1675,3.7486,0.524360,0.440000,0.650900,N/A
13,18,599.6444,3.2889,119.7451,3.9131,0.525000,0.440600,0.651600,N/A
13,19,580.9123,3.2889,119.7451,4.0000,0.518480,0.432800,0.647000,N/A
13,20,600.0000,3.2866,120.4468,3.8086,0.524660,0.440300,0.651200,N/A
13,21,598.5257,3.2866,120.4468,3.8086,0.524380,0.439900,0.651100,N/A
13,22,599.7849,3.2213,124.6342,4.0000,0.525520,0.441000,0.652300,N/A
13,23,599.7849,3.2213,121.5315,3.5993,0.523840,0.439600,0.650200,N/A
13,24,599.5697,3.2711,120.3243,3.4345,0.523020,0.438900,0.649200,N/A
13,25,600.0000,3.2034,120.3243,3.8905,0.525140,0.440700,0.651800,N/A
13,26,598.0602,2.9857,123.7713,4.0000,0.523840,0.439400,0.650500,N/A
13,27,599.1395,3.3552,121.3629,3.9311,0.524840,0.440400,0.651500,N/A
13,28,599.5095,3.2496,123.0493,3.8878,0.525040,0.440600,0.651700,N/A
13,29,599.5095,3.2496,123.0493,3.7577,0.524460,0.440100,0.651000,N/A
13,30,599.7849,3.3749,119.8721,3.9077,0.524940,0.440500,0.651600,N/A
13,31,600.0000,3.2135,122.9884,4.0000,0.525580,0.441100,0.652300,N/A
13,32,597.2475,2.9702,122.2362,3.8805,0.523000,0.438600,0.649600,N/A
13,33,599.6773,3.2593,122.2362,3.9157,0.525180,0.440700,0.651900,N/A
13,34,595.5212,3.2568,120.3956,3.8695,0.523580,0.438900,0.650600,N/A
13,35,599.6773,3.2568,120.3956,3.8695,0.525040,0.440600,0.651700,N/A
13,36,599.8924,3.7377,121.8727,3.8386,0.523120,0.439000,0.649300,N/A
13,37,594.2703,3.2210,121.4073,4.0000,0.523540,0.438700,0.650800,N/A
13,38,599.7849,3.3686,119.5408,3.8412,0.524660,0.440300,0.651200,N/A
13,39,585.6988,3.3261,120.7088,3.8853,0.519820,0.434500,0.647800,N/A
